regionSeg1,productSeg2,regionSeg2,productSeg3,yearweek,,qty_mean,ma,MA2
A01,PG01,SALESID0001,ITEM0106,201440,0,2.8,3.8122222222222226,2.8
A01,PG01,SALESID0001,ITEM0106,201441,0,5.0,5.078888888888889,5.0
A01,PG01,SALESID0001,ITEM0106,201442,0,5.666666666666667,6.092222222222222,5.666666666666667
A01,PG01,SALESID0001,ITEM0106,201443,0,3.1666666666666665,6.714444444444444,3.1666666666666665
A01,PG01,SALESID0001,ITEM0106,201444,0,4.166666666666667,6.81888888888889,4.166666666666667
A01,PG01,SALESID0001,ITEM0106,201445,0,2.75,7.138888888888889,2.75
A01,PG01,SALESID0001,ITEM0106,201446,0,2.0,7.616666666666668,2.0
A01,PG01,SALESID0001,ITEM0106,201447,0,8.333333333333334,7.816666666666667,8.333333333333334
A01,PG01,SALESID0001,ITEM0106,201448,0,22.0,7.785555555555557,22.0
A01,PG01,SALESID0001,ITEM0106,201449,0,18.0,7.552222222222223,18.0
A01,PG01,SALESID0001,ITEM0106,201450,0,12.0,7.541111111111111,12.0
A01,PG01,SALESID0001,ITEM0106,201451,0,7.166666666666667,7.85,7.166666666666667
A01,PG01,SALESID0001,ITEM0106,201452,0,8.2,7.852222222222222,8.2
A01,PG01,SALESID0001,ITEM0106,201501,0,10.5,7.855555555555555,10.5
A01,PG01,SALESID0001,ITEM0106,201502,0,5.5,7.922222222222222,5.5
A01,PG01,SALESID0001,ITEM0106,201503,0,2.3333333333333335,7.54,2.3333333333333335
A01,PG01,SALESID0001,ITEM0106,201504,0,1.5,6.406666666666666,1.5
A01,PG01,SALESID0001,ITEM0106,201505,0,5.5,5.54,5.5
A01,PG01,SALESID0001,ITEM0106,201506,0,7.8,4.873333333333333,7.8
A01,PG01,SALESID0001,ITEM0106,201507,0,4.2,4.795555555555555,4.2
A01,PG01,SALESID0001,ITEM0107,201301,0,2.8,4.728888888888888,2.8
A01,PG01,SALESID0001,ITEM0107,201302,0,3.0,4.308888888888888,3.0
A01,PG01,SALESID0001,ITEM0107,201303,0,2.6,4.315555555555554,2.6
A01,PG01,SALESID0001,ITEM0107,201304,0,5.0,4.659999999999999,5.0
A01,PG01,SALESID0001,ITEM0107,201305,0,5.0,4.7333333333333325,5.0
A01,PG01,SALESID0001,ITEM0107,201306,0,2.0,4.659999999999999,2.0
A01,PG01,SALESID0001,ITEM0107,201307,0,6.0,4.526666666666666,6.0
A01,PG01,SALESID0001,ITEM0107,201308,0,7.2,5.2333333333333325,7.2
A01,PG01,SALESID0001,ITEM0107,201309,0,4.2,6.433333333333333,4.2
A01,PG01,SALESID0001,ITEM0107,201310,0,5.6,8.379999999999999,5.6
A01,PG01,SALESID0001,ITEM0107,201311,0,7.5,9.18,7.5
A01,PG01,SALESID0001,ITEM0107,201312,0,2.6,9.913333333333332,2.6
A01,PG01,SALESID0001,ITEM0107,201313,0,4.4,11.753333333333332,4.4
A01,PG01,SALESID0001,ITEM0107,201314,0,5.8,15.766666666666667,5.8
A01,PG01,SALESID0001,ITEM0107,201315,0,14.8,20.19333333333333,14.8
A01,PG01,SALESID0001,ITEM0107,201316,0,20.8,20.993333333333332,20.8
A01,PG01,SALESID0001,ITEM0107,201317,0,32.2,22.39333333333333,32.2
A01,PG01,SALESID0001,ITEM0107,201318,0,14.6,34.92666666666666,14.6
A01,PG01,SALESID0001,ITEM0107,201319,0,16.0,58.0,16.0
A01,PG01,SALESID0001,ITEM0107,201320,0,32.6,94.09333333333333,32.6
A01,PG01,SALESID0001,ITEM0107,201321,0,62.2,112.57333333333332,62.2
A01,PG01,SALESID0001,ITEM0107,201322,0,72.4,115.02666666666666,72.4
A01,PG01,SALESID0001,ITEM0107,201323,0,19.2,115.61333333333332,19.2
A01,PG01,SALESID0001,ITEM0107,201324,0,25.2,117.35999999999999,25.2
A01,PG01,SALESID0001,ITEM0107,201325,0,193.6,119.31999999999998,193.6
A01,PG01,SALESID0001,ITEM0107,201326,0,353.6,121.78666666666665,353.6
A01,PG01,SALESID0001,ITEM0107,201327,0,544.0,122.45333333333332,544.0
A01,PG01,SALESID0001,ITEM0107,201328,0,281.6,123.70666666666666,281.6
A01,PG01,SALESID0001,ITEM0107,201329,0,42.6,122.98666666666666,42.6
A01,PG01,SALESID0001,ITEM0107,201330,0,23.6,120.10666666666665,23.6
A01,PG01,SALESID0001,ITEM0107,201331,0,47.0,120.02666666666666,47.0
A01,PG01,SALESID0001,ITEM0107,201332,0,61.6,119.99999999999999,61.6
A01,PG01,SALESID0001,ITEM0107,201333,0,51.6,108.73333333333332,51.6
A01,PG01,SALESID0001,ITEM0107,201334,0,26.0,87.05333333333331,26.0
A01,PG01,SALESID0001,ITEM0107,201335,0,51.4,53.26666666666665,51.4
A01,PG01,SALESID0001,ITEM0107,201336,0,51.4,35.21333333333332,51.4
A01,PG01,SALESID0001,ITEM0107,201337,0,29.2,33.226666666666645,29.2
A01,PG01,SALESID0001,ITEM0107,201338,0,18.0,32.42666666666664,18.0
A01,PG01,SALESID0001,ITEM0107,201339,0,24.8,30.279999999999976,24.8
A01,PG01,SALESID0001,ITEM0107,201340,0,24.6,26.839999999999975,24.6
A01,PG01,SALESID0001,ITEM0107,201341,0,28.4,51.34666666666664,28.4
A01,PG01,SALESID0001,ITEM0107,201342,0,37.2,60.559999999999974,37.2
A01,PG01,SALESID0001,ITEM0107,201343,0,10.8,57.799999999999976,10.8
A01,PG01,SALESID0001,ITEM0107,201344,0,12.8,55.199999999999974,12.8
A01,PG01,SALESID0001,ITEM0107,201345,0,11.6,53.83999999999997,11.6
A01,PG01,SALESID0001,ITEM0107,201346,0,14.8,53.59999999999997,14.8
A01,PG01,SALESID0001,ITEM0107,201347,0,10.0,52.733333333333306,10.0
A01,PG01,SALESID0001,ITEM0107,201348,0,419.2,52.83999999999997,419.2
A01,PG01,SALESID0001,ITEM0107,201349,0,164.2,52.97333333333331,164.2
A01,PG01,SALESID0001,ITEM0107,201350,0,10.0,51.34666666666663,10.0
A01,PG01,SALESID0001,ITEM0107,201351,0,12.4,51.386666666666635,12.4
A01,PG01,SALESID0001,ITEM0107,201352,0,8.8,51.14666666666664,8.8
A01,PG01,SALESID0001,ITEM0107,201401,0,14.4,50.99999999999997,14.4
A01,PG01,SALESID0001,ITEM0107,201402,0,11.8,50.69333333333331,11.8
A01,PG01,SALESID0001,ITEM0107,201403,0,26.2,50.626666666666644,26.2
A01,PG01,SALESID0001,ITEM0107,201404,0,30.4,23.21333333333331,30.4
A01,PG01,SALESID0001,ITEM0107,201405,0,12.8,13.211111111111089,12.8
A01,PG01,SALESID0001,ITEM0107,201406,0,11.4,13.891111111111089,11.4
A01,PG01,SALESID0001,ITEM0107,201407,0,9.2,14.544444444444421,9.2
A01,PG01,SALESID0001,ITEM0107,201408,0,9.4,15.291111111111087,9.4
A01,PG01,SALESID0001,ITEM0107,201409,0,10.2,15.419999999999977,10.2
A01,PG01,SALESID0001,ITEM0107,201410,0,9.0,15.766666666666643,9.0
A01,PG01,SALESID0001,ITEM0107,201411,0,8.0,14.542222222222199,8.0
A01,PG01,SALESID0001,ITEM0107,201412,0,14.166666666666666,12.915555555555532,14.166666666666666
A01,PG01,SALESID0001,ITEM0107,201413,0,20.2,12.251111111111088,20.2
A01,PG01,SALESID0001,ITEM0107,201414,0,22.2,11.946666666666642,22.2
A01,PG01,SALESID0001,ITEM0107,201415,0,20.0,11.877777777777755,20.0
A01,PG01,SALESID0001,ITEM0107,201416,0,16.333333333333332,11.817777777777755,16.333333333333332
A01,PG01,SALESID0001,ITEM0107,201417,0,17.0,12.037777777777755,17.0
A01,PG01,SALESID0001,ITEM0107,201418,0,7.833333333333333,11.715555555555532,7.833333333333333
A01,PG01,SALESID0001,ITEM0107,201419,0,6.0,11.426666666666643,6.0
A01,PG01,SALESID0001,ITEM0107,201420,0,2.8333333333333335,10.882222222222198,2.8333333333333335
A01,PG01,SALESID0001,ITEM0107,201421,0,6.833333333333333,10.146666666666643,6.833333333333333
A01,PG01,SALESID0001,ITEM0107,201422,0,8.166666666666666,9.1222222222222,8.166666666666666
A01,PG01,SALESID0001,ITEM0107,201423,0,8.5,8.588888888888867,8.5
A01,PG01,SALESID0001,ITEM0107,201424,0,13.5,8.188888888888867,13.5
A01,PG01,SALESID0001,ITEM0107,201425,0,4.166666666666667,7.733333333333312,4.166666666666667
A01,PG01,SALESID0001,ITEM0107,201426,0,3.6666666666666665,7.955555555555535,3.6666666666666665
A01,PG01,SALESID0001,ITEM0107,201427,0,6.0,8.055555555555536,6.0
A01,PG01,SALESID0001,ITEM0107,201428,0,9.166666666666666,8.447619047619028,9.166666666666666
A01,PG01,SALESID0001,ITEM0107,201429,0,6.833333333333333,9.336507936507918,6.833333333333333
A01,PG01,SALESID0001,ITEM0107,201430,0,12.0,9.247619047619029,12.0
A01,PG01,SALESID0001,ITEM0107,201431,0,10.333333333333334,9.35873015873014,10.333333333333334
A01,PG01,SALESID0001,ITEM0107,201432,0,10.166666666666666,9.04761904761903,10.166666666666666
A01,PG01,SALESID0001,ITEM0107,201433,0,11.166666666666666,9.425396825396808,11.166666666666666
A01,PG01,SALESID0001,ITEM0107,201434,0,7.5,9.992063492063474,7.5
A01,PG01,SALESID0001,ITEM0107,201435,0,8.714285714285714,10.447619047619032,8.714285714285714
A01,PG01,SALESID0001,ITEM0107,201436,0,20.166666666666668,10.503174603174587,20.166666666666668
A01,PG01,SALESID0001,ITEM0107,201437,0,6.833333333333333,10.714285714285698,6.833333333333333
A01,PG01,SALESID0001,ITEM0107,201438,0,10.166666666666666,10.525396825396808,10.166666666666666
A01,PG01,SALESID0001,ITEM0107,201439,0,8.833333333333334,10.625396825396809,8.833333333333334
A01,PG01,SALESID0001,ITEM0107,201440,0,9.833333333333334,14.84761904761903,9.833333333333334
A01,PG01,SALESID0001,ITEM0107,201441,0,12.166666666666666,27.865079365079346,12.166666666666666
A01,PG01,SALESID0001,ITEM0107,201442,0,12.833333333333334,36.96507936507934,12.833333333333334
A01,PG01,SALESID0001,ITEM0107,201443,0,10.0,41.67936507936506,10.0
A01,PG01,SALESID0001,ITEM0107,201444,0,10.0,44.51269841269839,10.0
A01,PG01,SALESID0001,ITEM0107,201445,0,9.166666666666666,48.268253968253944,9.166666666666666
A01,PG01,SALESID0001,ITEM0107,201446,0,11.833333333333334,53.94603174603173,11.833333333333334
A01,PG01,SALESID0001,ITEM0107,201447,0,73.5,57.214285714285694,73.5
A01,PG01,SALESID0001,ITEM0107,201448,0,206.42857142857142,56.96984126984125,206.42857142857142
A01,PG01,SALESID0001,ITEM0107,201449,0,144.0,56.63650793650791,144.0
A01,PG01,SALESID0001,ITEM0107,201450,0,79.42857142857143,58.561904761904735,79.42857142857143
A01,PG01,SALESID0001,ITEM0107,201451,0,62.666666666666664,60.638095238095204,62.666666666666664
A01,PG01,SALESID0001,ITEM0107,201452,0,63.166666666666664,61.152380952380916,63.166666666666664
A01,PG01,SALESID0001,ITEM0107,201501,0,95.33333333333333,60.79460317460314,95.33333333333333
A01,PG01,SALESID0001,ITEM0107,201502,0,57.857142857142854,60.09460317460314,57.857142857142854
A01,PG01,SALESID0001,ITEM0107,201503,0,6.166666666666667,55.47793650793647,6.166666666666667
A01,PG01,SALESID0001,ITEM0107,201504,0,7.166666666666667,41.87603174603171,7.166666666666667
A01,PG01,SALESID0001,ITEM0107,201505,0,41.714285714285715,32.3960317460317,41.714285714285715
A01,PG01,SALESID0001,ITEM0107,201506,0,41.142857142857146,27.267460317460277,41.142857142857146
A01,PG01,SALESID0001,ITEM0107,201507,0,17.714285714285715,23.22301587301583,17.714285714285715
A01,PG01,SALESID0001,ITEM0107,201508,0,3.8,19.16190476190472,3.8
A01,PG01,SALESID0001,ITEM0108,201301,0,1.3333333333333333,13.089682539682496,1.3333333333333333
A01,PG01,SALESID0001,ITEM0108,201302,0,4.25,9.632539682539639,4.25
A01,PG01,SALESID0001,ITEM0108,201303,0,2.4,9.461428571428529,2.4
A01,PG01,SALESID0001,ITEM0108,201304,0,1.8,9.166984126984085,1.8
A01,PG01,SALESID0001,ITEM0108,201305,0,2.5,6.569365079365037,2.5
A01,PG01,SALESID0001,ITEM0108,201306,0,2.0,3.9865079365078935,2.0
A01,PG01,SALESID0001,ITEM0108,201307,0,2.25,3.0588888888888457,2.25
A01,PG01,SALESID0001,ITEM0108,201308,0,4.25,3.1388888888888458,4.25
A01,PG01,SALESID0001,ITEM0108,201309,0,6.0,3.4766666666666235,6.0
A01,PG01,SALESID0001,ITEM0108,201310,0,3.6,3.699999999999957,3.6
A01,PG01,SALESID0001,ITEM0108,201311,0,2.75,3.9533333333332905,2.75
A01,PG01,SALESID0001,ITEM0108,201312,0,2.75,4.153333333333291,2.75
A01,PG01,SALESID0001,ITEM0108,201313,0,2.4,4.586666666666624,2.4
A01,PG01,SALESID0001,ITEM0108,201314,0,3.8,5.653333333333291,3.8
A01,PG01,SALESID0001,ITEM0108,201315,0,5.0,6.903333333333291,5.0
A01,PG01,SALESID0001,ITEM0108,201316,0,6.4,6.9933333333332905,6.4
A01,PG01,SALESID0001,ITEM0108,201317,0,7.6,7.019999999999957,7.6
A01,PG01,SALESID0001,ITEM0108,201318,0,6.2,8.939999999999959,6.2
A01,PG01,SALESID0001,ITEM0108,201319,0,4.8,11.983333333333292,4.8
A01,PG01,SALESID0001,ITEM0108,201320,0,9.0,16.066666666666624,9.0
A01,PG01,SALESID0001,ITEM0108,201321,0,18.0,17.82666666666663,18.0
A01,PG01,SALESID0001,ITEM0108,201322,0,21.0,17.83999999999996,21.0
A01,PG01,SALESID0001,ITEM0108,201323,0,5.6,17.75999999999996,5.6
A01,PG01,SALESID0001,ITEM0108,201324,0,6.4,17.933333333333294,6.4
A01,PG01,SALESID0001,ITEM0108,201325,0,32.4,18.399999999999963,32.4
A01,PG01,SALESID0001,ITEM0108,201326,0,48.4,19.039999999999964,48.4
A01,PG01,SALESID0001,ITEM0108,201327,0,64.0,19.159999999999965,64.0
A01,PG01,SALESID0001,ITEM0108,201328,0,28.8,19.093333333333298,28.8
A01,PG01,SALESID0001,ITEM0108,201329,0,4.0,18.58666666666663,4.0
A01,PG01,SALESID0001,ITEM0108,201330,0,3.8,17.493333333333297,3.8
A01,PG01,SALESID0001,ITEM0108,201331,0,9.0,17.369999999999962,9.0
A01,PG01,SALESID0001,ITEM0108,201332,0,14.6,17.15666666666663,14.6
A01,PG01,SALESID0001,ITEM0108,201333,0,15.8,15.329999999999963,15.8
A01,PG01,SALESID0001,ITEM0108,201334,0,6.6,12.503333333333297,6.6
A01,PG01,SALESID0001,ITEM0108,201335,0,8.0,8.703333333333296,8.0
A01,PG01,SALESID0001,ITEM0108,201336,0,10.4,6.996666666666629,10.4
A01,PG01,SALESID0001,ITEM0108,201337,0,4.6,7.023333333333296,4.6
A01,PG01,SALESID0001,ITEM0108,201338,0,3.75,7.0033333333332966,3.75
A01,PG01,SALESID0001,ITEM0108,201339,0,3.2,6.49666666666663,3.2
A01,PG01,SALESID0001,ITEM0108,201340,0,5.0,5.643333333333297,5.0
A01,PG01,SALESID0001,ITEM0108,201341,0,6.0,8.843333333333296,6.0
A01,PG01,SALESID0001,ITEM0108,201342,0,7.0,9.669999999999963,7.0
A01,PG01,SALESID0001,ITEM0108,201343,0,3.2,9.358888888888853,3.2
A01,PG01,SALESID0001,ITEM0108,201344,0,4.4,8.838888888888851,4.4
A01,PG01,SALESID0001,ITEM0108,201345,0,3.5,8.812222222222184,3.5
A01,PG01,SALESID0001,ITEM0108,201346,0,1.4,8.862222222222185,1.4
A01,PG01,SALESID0001,ITEM0108,201347,0,1.8,8.822222222222186,1.8
A01,PG01,SALESID0001,ITEM0108,201348,0,63.8,8.982222222222186,63.8
A01,PG01,SALESID0001,ITEM0108,201349,0,19.0,9.248888888888851,19.0
A01,PG01,SALESID0001,ITEM0108,201350,0,3.3333333333333335,8.91555555555552,3.3333333333333335
A01,PG01,SALESID0001,ITEM0108,201351,0,2.6,8.902222222222186,2.6
A01,PG01,SALESID0001,ITEM0108,201352,0,4.2,8.892222222222186,4.2
A01,PG01,SALESID0001,ITEM0108,201401,0,4.5,8.792222222222186,4.5
A01,PG01,SALESID0001,ITEM0108,201402,0,2.6,8.998888888888851,2.6
A01,PG01,SALESID0001,ITEM0108,201403,0,7.4,8.998888888888851,7.4
A01,PG01,SALESID0001,ITEM0108,201404,0,10.0,4.918888888888852,10.0
A01,PG01,SALESID0001,ITEM0108,201405,0,2.0,4.052222222222185,2.0
A01,PG01,SALESID0001,ITEM0108,201406,0,3.0,4.41666666666663,3.0
A01,PG01,SALESID0001,ITEM0108,201407,0,4.25,4.803333333333297,4.25
A01,PG01,SALESID0001,ITEM0108,201408,0,2.0,4.843333333333296,2.0
A01,PG01,SALESID0001,ITEM0108,201409,0,4.5,4.752857142857106,4.5
A01,PG01,SALESID0001,ITEM0108,201410,0,1.8,4.823968253968218,1.8
A01,PG01,SALESID0001,ITEM0108,201411,0,2.6,4.513968253968217,2.6
A01,PG01,SALESID0001,ITEM0108,201412,0,6.0,3.980634920634884,6.0
A01,PG01,SALESID0001,ITEM0108,201413,0,8.8,3.9639682539682175,8.8
A01,PG01,SALESID0001,ITEM0108,201414,0,8.4,3.8639682539682174,8.4
A01,PG01,SALESID0001,ITEM0108,201415,0,4.8,3.7473015873015507,4.8
A01,PG01,SALESID0001,ITEM0108,201416,0,3.142857142857143,3.8361904761904397,3.142857142857143
A01,PG01,SALESID0001,ITEM0108,201417,0,3.6666666666666665,3.669523809523773,3.6666666666666665
A01,PG01,SALESID0001,ITEM0108,201418,0,2.75,3.61619047619044,2.75
A01,PG01,SALESID0001,ITEM0108,201419,0,2.0,3.5595238095237733,2.0
A01,PG01,SALESID0001,ITEM0108,201421,0,1.75,3.3817460317459958,1.75
A01,PG01,SALESID0001,ITEM0108,201422,0,1.5,3.0617460317459955,1.5
A01,PG01,SALESID0001,ITEM0108,201423,0,2.5,2.7017460317459956,2.5
A01,PG01,SALESID0001,ITEM0108,201424,0,3.3333333333333335,2.598412698412662,3.3333333333333335
A01,PG01,SALESID0001,ITEM0108,201425,0,2.0,2.5444444444444083,2.0
A01,PG01,SALESID0001,ITEM0108,201426,0,1.0,2.419999999999964,1.0
A01,PG01,SALESID0001,ITEM0108,201428,0,1.75,2.581111111111075,1.75
A01,PG01,SALESID0001,ITEM0108,201429,0,3.3333333333333335,2.814444444444408,3.3333333333333335
A01,PG01,SALESID0001,ITEM0108,201430,0,4.0,2.853333333333297,4.0
A01,PG01,SALESID0001,ITEM0108,201431,0,3.0,2.9866666666666304,3.0
A01,PG01,SALESID0001,ITEM0108,201432,0,3.25,3.073333333333297,3.25
A01,PG01,SALESID0001,ITEM0108,201433,0,2.3333333333333335,3.0911111111110747,2.3333333333333335
A01,PG01,SALESID0001,ITEM0108,201434,0,1.8,3.235555555555519,1.8
A01,PG01,SALESID0001,ITEM0108,201435,0,5.166666666666667,3.5022222222221857,5.166666666666667
A01,PG01,SALESID0001,ITEM0108,201436,0,5.5,3.6188888888888524,5.5
A01,PG01,SALESID0001,ITEM0108,201437,0,2.3333333333333335,3.75666666666663,2.3333333333333335
A01,PG01,SALESID0001,ITEM0108,201438,0,3.5,3.6233333333332967,3.5
A01,PG01,SALESID0001,ITEM0108,201439,0,3.8,3.543333333333296,3.8
A01,PG01,SALESID0001,ITEM0108,201440,0,3.6,3.8933333333332962,3.6
A01,PG01,SALESID0001,ITEM0108,201441,0,4.166666666666667,5.32666666666663,4.166666666666667
A01,PG01,SALESID0001,ITEM0108,201442,0,5.0,6.584444444444409,5.0
A01,PG01,SALESID0001,ITEM0108,201443,0,3.5,7.228888888888852,3.5
A01,PG01,SALESID0001,ITEM0108,201444,0,5.4,7.539999999999964,5.4
A01,PG01,SALESID0001,ITEM0108,201445,0,2.0,7.89555555555552,2.0
A01,PG01,SALESID0001,ITEM0108,201446,0,1.8,8.573333333333297,1.8
A01,PG01,SALESID0001,ITEM0108,201447,0,8.5,8.842222222222185,8.5
A01,PG01,SALESID0001,ITEM0108,201448,0,23.833333333333332,8.702222222222186,23.833333333333332
A01,PG01,SALESID0001,ITEM0108,201449,0,20.666666666666668,8.513333333333298,20.666666666666668
A01,PG01,SALESID0001,ITEM0108,201450,0,14.833333333333334,8.679999999999966,14.833333333333334
A01,PG01,SALESID0001,ITEM0108,201451,0,10.166666666666666,9.029999999999966,10.166666666666666
A01,PG01,SALESID0001,ITEM0108,201452,0,7.666666666666667,8.919999999999964,7.666666666666667
A01,PG01,SALESID0001,ITEM0108,201501,0,13.666666666666666,9.053333333333297,13.666666666666666
A01,PG01,SALESID0001,ITEM0108,201502,0,7.833333333333333,9.022222222222187,7.833333333333333
A01,PG01,SALESID0001,ITEM0108,201503,0,1.5,8.588888888888853,1.5
A01,PG01,SALESID0001,ITEM0108,201504,0,1.3333333333333333,7.149999999999965,1.3333333333333333
A01,PG01,SALESID0001,ITEM0108,201505,0,7.5,6.052222222222187,7.5
A01,PG01,SALESID0001,ITEM0108,201506,0,8.75,5.396666666666632,8.75
A01,PG01,SALESID0001,ITEM0108,201507,0,3.75,4.852222222222187,3.75
A01,PG01,SALESID0001,ITEM0108,201508,0,4.0,4.496666666666631,4.0
A01,PG01,SALESID0001,ITEM0109,201331,0,1.3333333333333333,3.86555555555552,1.3333333333333333
A01,PG01,SALESID0001,ITEM0109,201332,0,2.0,3.5933333333332977,2.0
A01,PG01,SALESID0001,ITEM0109,201334,0,2.25,3.8599999999999643,2.25
A01,PG01,SALESID0001,ITEM0109,201335,0,4.2,4.131111111111076,4.2
A01,PG01,SALESID0001,ITEM0109,201336,0,5.0,3.8311111111110754,5.0
A01,PG01,SALESID0001,ITEM0109,201337,0,2.0,3.447777777777742,2.0
A01,PG01,SALESID0001,ITEM0109,201338,0,2.3333333333333335,4.291111111111076,2.3333333333333335
A01,PG01,SALESID0001,ITEM0109,201339,0,4.2,6.117777777777743,4.2
A01,PG01,SALESID0001,ITEM0109,201340,0,3.75,7.908888888888854,3.75
A01,PG01,SALESID0001,ITEM0109,201341,0,5.5,10.588888888888853,5.5
A01,PG01,SALESID0001,ITEM0109,201342,0,5.4,11.732222222222187,5.4
A01,PG01,SALESID0001,ITEM0109,201343,0,3.0,11.718888888888854,3.0
A01,PG01,SALESID0001,ITEM0109,201344,0,3.0,11.598888888888855,3.0
A01,PG01,SALESID0001,ITEM0109,201345,0,16.4,11.918888888888855,16.4
A01,PG01,SALESID0001,ITEM0109,201346,0,31.4,12.216666666666633,31.4
A01,PG01,SALESID0001,ITEM0109,201347,0,28.2,12.4033333333333,28.2
A01,PG01,SALESID0001,ITEM0109,201348,0,42.2,12.659999999999966,42.2
A01,PG01,SALESID0001,ITEM0109,201349,0,19.4,12.893333333333299,19.4
A01,PG01,SALESID0001,ITEM0109,201350,0,4.0,12.7733333333333,4.0
A01,PG01,SALESID0001,ITEM0109,201351,0,3.2,12.973333333333299,3.2
A01,PG01,SALESID0001,ITEM0109,201352,0,6.8,13.346666666666632,6.8
A01,PG01,SALESID0001,ITEM0109,201401,0,6.8,13.013333333333298,6.8
A01,PG01,SALESID0001,ITEM0109,201402,0,7.0,11.479999999999965,7.0
A01,PG01,SALESID0001,ITEM0109,201403,0,7.6,10.2533333333333,7.6
A01,PG01,SALESID0001,ITEM0109,201404,0,9.0,7.959999999999967,9.0
A01,PG01,SALESID0001,ITEM0109,201405,0,3.6,6.919999999999967,3.6
A01,PG01,SALESID0001,ITEM0109,201406,0,6.0,6.8933333333333,6.0
A01,PG01,SALESID0001,ITEM0109,201407,0,8.6,7.0933333333333,8.6
A01,PG01,SALESID0001,ITEM0109,201408,0,11.4,7.1733333333333,11.4
A01,PG01,SALESID0001,ITEM0109,201409,0,8.4,7.431111111111078,8.4
A01,PG01,SALESID0001,ITEM0109,201410,0,9.8,7.6533333333333,9.8
A01,PG01,SALESID0001,ITEM0109,201411,0,7.8,7.657777777777745,7.8
A01,PG01,SALESID0001,ITEM0109,201412,0,3.8,7.524444444444412,3.8
A01,PG01,SALESID0001,ITEM0109,201413,0,3.6,7.627301587301555,3.6
A01,PG01,SALESID0001,ITEM0109,201414,0,6.2,8.28285714285711,6.2
A01,PG01,SALESID0001,ITEM0109,201415,0,8.0,9.087301587301555,8.0
A01,PG01,SALESID0001,ITEM0109,201416,0,10.666666666666666,9.327301587301553,10.666666666666666
A01,PG01,SALESID0001,ITEM0109,201417,0,10.333333333333334,10.211746031745998,10.333333333333334
A01,PG01,SALESID0001,ITEM0109,201418,0,7.666666666666667,10.62507936507933,7.666666666666667
A01,PG01,SALESID0001,ITEM0109,201419,0,7.0,11.349523809523772,7.0
A01,PG01,SALESID0001,ITEM0109,201420,0,5.142857142857143,12.685079365079329,5.142857142857143
A01,PG01,SALESID0001,ITEM0109,201421,0,15.833333333333334,13.673650793650756,15.833333333333334
A01,PG01,SALESID0001,ITEM0109,201422,0,20.666666666666668,13.72698412698409,20.666666666666668
A01,PG01,SALESID0001,ITEM0109,201423,0,15.0,13.560317460317425,15.0
A01,PG01,SALESID0001,ITEM0109,201424,0,21.666666666666668,13.693650793650757,21.666666666666668
A01,PG01,SALESID0001,ITEM0109,201425,0,16.0,13.838095238095201,16.0
A01,PG01,SALESID0001,ITEM0109,201426,0,18.666666666666668,13.793650793650757,18.666666666666668
A01,PG01,SALESID0001,ITEM0109,201427,0,23.833333333333332,13.704761904761869,23.833333333333332
A01,PG01,SALESID0001,ITEM0109,201428,0,18.428571428571427,14.250793650793614,18.428571428571427
A01,PG01,SALESID0001,ITEM0109,201429,0,7.0,13.950793650793615,7.0
A01,PG01,SALESID0001,ITEM0109,201430,0,5.5,13.139682539682504,5.5
A01,PG01,SALESID0001,ITEM0109,201431,0,12.666666666666666,12.633015873015838,12.666666666666666
A01,PG01,SALESID0001,ITEM0109,201432,0,12.5,11.677460317460284,12.5
A01,PG01,SALESID0001,ITEM0109,201433,0,7.0,10.84412698412695,7.0
A01,PG01,SALESID0001,ITEM0109,201434,0,5.666666666666667,9.877460317460283,5.666666666666667
A01,PG01,SALESID0001,ITEM0109,201435,0,13.333333333333334,8.595238095238061,13.333333333333334
A01,PG01,SALESID0001,ITEM0109,201436,0,11.333333333333334,7.593333333333299,11.333333333333334
A01,PG01,SALESID0001,ITEM0109,201437,0,8.5,7.286666666666632,8.5
A01,PG01,SALESID0001,ITEM0109,201438,0,7.4,8.297777777777744,7.4
A01,PG01,SALESID0001,ITEM0109,201439,0,7.333333333333333,8.9533333333333,7.333333333333333
A01,PG01,SALESID0001,ITEM0109,201440,0,3.5,9.66444444444441,3.5
A01,PG01,SALESID0001,ITEM0109,201441,0,4.166666666666667,11.2533333333333,4.166666666666667
A01,PG01,SALESID0001,ITEM0109,201442,0,4.6,12.675555555555523,4.6
A01,PG01,SALESID0001,ITEM0109,201443,0,3.4,12.6533333333333,3.4
A01,PG01,SALESID0001,ITEM0109,201444,0,2.4,12.457777777777745,2.4
A01,PG01,SALESID0001,ITEM0109,201445,0,20.666666666666668,12.402222222222187,20.666666666666668
A01,PG01,SALESID0001,ITEM0109,201446,0,22.5,12.619999999999965,22.5
A01,PG01,SALESID0001,ITEM0109,201447,0,23.166666666666668,12.719999999999965,23.166666666666668
A01,PG01,SALESID0001,ITEM0109,201448,0,30.833333333333332,13.379999999999965,30.833333333333332
A01,PG01,SALESID0001,ITEM0109,201449,0,27.0,13.924444444444411,27.0
A01,PG01,SALESID0001,ITEM0109,201450,0,13.0,14.006666666666634,13.0
