,deposit,stock,label,PREDICT
768,1520000000,75000000,diamond,diamond
769,1870000000,66000000,vip,vip
770,1630000000,59000000,diamond,diamond
771,1840000000,75000000,vip,vip
772,1770000000,43000000,diamond,diamond
773,1870000000,36000000,diamond,diamond
774,1790000000,35000000,diamond,diamond
775,1500000000,75000000,diamond,diamond
776,1230000000,35000000,normal,normal
777,1370000000,46000000,normal,diamond
778,1820000000,41000000,diamond,diamond
779,1560000000,77000000,diamond,diamond
780,1970000000,61000000,vip,vip
781,1640000000,56000000,diamond,diamond
782,1880000000,72000000,vip,vip
783,1840000000,38000000,diamond,diamond
784,1300000000,66000000,normal,normal
785,1270000000,56000000,normal,normal
786,1810000000,71000000,vip,vip
787,1650000000,40000000,diamond,diamond
788,1620000000,70000000,diamond,diamond
789,1480000000,64000000,diamond,diamond
790,1340000000,57000000,normal,normal
791,1600000000,67000000,diamond,diamond
792,1220000000,73000000,normal,normal
793,1310000000,37000000,normal,normal
794,1260000000,77000000,diamond,diamond
795,1870000000,39000000,diamond,diamond
796,1500000000,56000000,diamond,diamond
797,1570000000,58000000,diamond,diamond
798,1390000000,63000000,diamond,diamond
799,1220000000,48000000,normal,normal
800,1430000000,61000000,diamond,diamond
801,1410000000,43000000,normal,normal
802,1220000000,48000000,normal,normal
803,1320000000,64000000,normal,normal
804,1240000000,69000000,normal,normal
805,1610000000,48000000,diamond,diamond
806,1310000000,55000000,normal,normal
807,1360000000,75000000,diamond,diamond
808,1620000000,53000000,diamond,diamond
809,1560000000,56000000,diamond,diamond
810,1450000000,47000000,normal,normal
811,1800000000,49000000,diamond,diamond
812,1410000000,46000000,normal,normal
813,1370000000,70000000,diamond,diamond
814,1850000000,40000000,diamond,diamond
815,1750000000,62000000,diamond,diamond
816,1890000000,79000000,vip,vip
817,1440000000,44000000,normal,normal
818,1790000000,79000000,vip,vip
819,1390000000,78000000,diamond,diamond
820,1270000000,55000000,normal,normal
821,1770000000,79000000,vip,vip
822,1380000000,50000000,normal,normal
823,1390000000,80000000,diamond,diamond
824,1570000000,40000000,normal,normal
825,1380000000,41000000,normal,normal
826,1550000000,61000000,diamond,diamond
827,1680000000,68000000,diamond,diamond
828,1280000000,36000000,normal,normal
829,1300000000,65000000,normal,normal
830,1280000000,38000000,normal,normal
831,1310000000,35000000,normal,normal
832,1600000000,39000000,normal,normal
833,1530000000,56000000,diamond,diamond
834,1470000000,69000000,diamond,diamond
835,1360000000,74000000,diamond,diamond
836,1980000000,44000000,diamond,diamond
837,1300000000,51000000,normal,normal
838,1490000000,44000000,normal,normal
839,1860000000,74000000,vip,vip
840,1240000000,60000000,normal,normal
841,1760000000,46000000,diamond,diamond
842,1400000000,57000000,normal,normal
843,1930000000,77000000,vip,vip
844,1300000000,66000000,normal,normal
845,1450000000,52000000,normal,normal
846,1490000000,49000000,normal,normal
847,1930000000,56000000,diamond,diamond
848,1460000000,80000000,diamond,diamond
849,1340000000,49000000,normal,normal
850,1260000000,44000000,normal,normal
851,1700000000,40000000,diamond,diamond
852,1650000000,61000000,diamond,diamond
853,1350000000,49000000,normal,normal
854,1640000000,47000000,diamond,diamond
855,1810000000,76000000,vip,vip
856,1510000000,49000000,normal,normal
857,1690000000,50000000,diamond,diamond
858,1230000000,52000000,normal,normal
859,1680000000,55000000,diamond,diamond
860,1310000000,78000000,diamond,diamond
861,1880000000,68000000,vip,vip
862,1390000000,37000000,normal,normal
863,1390000000,52000000,normal,normal
864,1410000000,36000000,normal,normal
865,1680000000,45000000,diamond,diamond
866,1570000000,78000000,diamond,diamond
867,1840000000,76000000,vip,vip
868,1910000000,44000000,diamond,diamond
869,1510000000,41000000,normal,normal
870,1260000000,52000000,normal,normal
871,1200000000,80000000,normal,normal
872,1830000000,80000000,vip,vip
873,1860000000,56000000,diamond,diamond
874,1920000000,49000000,diamond,diamond
875,1470000000,42000000,normal,normal
876,1730000000,63000000,diamond,diamond
877,1810000000,45000000,diamond,diamond
878,1350000000,63000000,normal,diamond
879,1290000000,48000000,normal,normal
880,1880000000,59000000,diamond,diamond
881,1840000000,54000000,diamond,diamond
882,1940000000,39000000,diamond,diamond
883,1360000000,45000000,normal,normal
884,1650000000,50000000,diamond,diamond
885,1660000000,77000000,diamond,diamond
886,1950000000,71000000,vip,vip
887,1840000000,63000000,diamond,diamond
888,1530000000,42000000,normal,normal
889,1220000000,55000000,normal,normal
890,1320000000,51000000,normal,normal
891,1950000000,65000000,vip,vip
892,1200000000,67000000,normal,normal
893,1560000000,78000000,diamond,diamond
894,1400000000,47000000,normal,normal
895,1500000000,63000000,diamond,diamond
896,1990000000,38000000,diamond,diamond
897,1380000000,79000000,diamond,diamond
898,1220000000,51000000,normal,normal
899,1910000000,76000000,vip,vip
900,1960000000,60000000,vip,diamond
901,1670000000,56000000,diamond,diamond
902,1910000000,72000000,vip,vip
903,1300000000,44000000,normal,normal
904,1780000000,46000000,diamond,diamond
905,1720000000,42000000,diamond,diamond
906,1820000000,35000000,diamond,diamond
907,1200000000,75000000,normal,normal
908,1560000000,35000000,normal,normal
909,1710000000,60000000,diamond,diamond
910,1760000000,77000000,vip,vip
911,1450000000,78000000,diamond,diamond
912,1290000000,54000000,normal,normal
913,1500000000,58000000,diamond,diamond
914,1940000000,70000000,vip,vip
915,1900000000,54000000,diamond,diamond
916,1940000000,72000000,vip,vip
917,1810000000,56000000,diamond,diamond
918,1400000000,53000000,normal,normal
919,1290000000,66000000,normal,normal
920,1420000000,45000000,normal,normal
921,1650000000,51000000,diamond,diamond
922,1330000000,39000000,normal,normal
923,1790000000,60000000,diamond,diamond
924,1510000000,37000000,normal,normal
925,1770000000,66000000,diamond,diamond
926,1950000000,39000000,diamond,diamond
927,1400000000,76000000,diamond,diamond
928,1710000000,41000000,diamond,diamond
929,1700000000,69000000,diamond,diamond
930,1250000000,64000000,normal,normal
931,1270000000,77000000,diamond,diamond
932,1730000000,72000000,diamond,diamond
933,1250000000,73000000,normal,normal
934,2000000000,67000000,vip,vip
935,1220000000,58000000,normal,normal
936,1860000000,35000000,diamond,diamond
937,1290000000,64000000,normal,normal
938,1300000000,74000000,diamond,diamond
939,1250000000,35000000,normal,normal
940,1610000000,59000000,diamond,diamond
941,1630000000,35000000,normal,normal
942,1710000000,53000000,diamond,diamond
943,1600000000,59000000,diamond,diamond
944,1280000000,80000000,diamond,diamond
945,1840000000,44000000,diamond,diamond
946,1690000000,71000000,diamond,diamond
947,1440000000,79000000,diamond,diamond
948,1640000000,47000000,diamond,diamond
949,1260000000,54000000,normal,normal
950,1250000000,75000000,normal,normal
951,1520000000,44000000,normal,normal
952,1350000000,63000000,normal,diamond
953,1310000000,36000000,normal,normal
954,1760000000,56000000,diamond,diamond
955,1640000000,80000000,diamond,diamond
956,1350000000,43000000,normal,normal
957,1470000000,78000000,diamond,diamond
958,1500000000,71000000,diamond,diamond
959,1900000000,74000000,vip,vip
960,1710000000,66000000,diamond,diamond
961,1730000000,74000000,diamond,diamond
962,1490000000,60000000,diamond,diamond
963,1450000000,42000000,normal,normal
964,1970000000,50000000,diamond,diamond
965,1650000000,53000000,diamond,diamond
966,1340000000,47000000,normal,normal
967,1600000000,36000000,normal,normal
968,1500000000,62000000,diamond,diamond
969,1490000000,38000000,normal,normal
970,1480000000,66000000,diamond,diamond
971,1310000000,59000000,normal,normal
972,1440000000,60000000,diamond,diamond
973,1720000000,79000000,vip,diamond
974,1850000000,69000000,vip,vip
975,1210000000,36000000,normal,normal
976,1660000000,78000000,diamond,diamond
977,1540000000,61000000,diamond,diamond
978,1300000000,58000000,normal,normal
979,1510000000,71000000,diamond,diamond
980,1960000000,41000000,diamond,diamond
981,1490000000,66000000,diamond,diamond
982,1860000000,39000000,diamond,diamond
983,1550000000,43000000,normal,normal
984,1500000000,50000000,normal,normal
985,1250000000,66000000,normal,normal
986,1840000000,63000000,diamond,diamond
987,1270000000,66000000,normal,normal
988,1870000000,74000000,vip,vip
989,1490000000,74000000,diamond,diamond
990,1770000000,61000000,diamond,diamond
991,1690000000,63000000,diamond,diamond
992,1580000000,58000000,diamond,diamond
993,1580000000,62000000,diamond,diamond
994,1350000000,48000000,normal,normal
995,1290000000,52000000,normal,diamond
996,1320000000,35000000,normal,normal
997,1270000000,80000000,diamond,diamond
998,1460000000,67000000,diamond,diamond
999,1480000000,63000000,diamond,diamond
1000,1930000000,46000000,diamond,diamond
1001,1960000000,52000000,diamond,diamond
1002,1500000000,78000000,diamond,diamond
1003,1840000000,74000000,vip,vip
1004,1700000000,46000000,diamond,diamond
1005,1310000000,55000000,normal,normal
1006,1840000000,80000000,vip,vip
1007,1730000000,68000000,diamond,diamond
1008,1690000000,63000000,diamond,diamond
1009,1230000000,79000000,diamond,diamond
1010,1520000000,51000000,diamond,diamond
1011,1430000000,65000000,diamond,diamond
1012,1530000000,77000000,diamond,diamond
1013,1620000000,37000000,normal,normal
1014,2000000000,52000000,vip,vip
1015,1800000000,64000000,diamond,diamond
1016,1540000000,45000000,normal,normal
1017,1790000000,63000000,diamond,diamond
1018,1630000000,44000000,diamond,diamond
1019,1880000000,64000000,vip,vip
1020,1310000000,43000000,normal,normal
1021,1630000000,62000000,diamond,diamond
1022,1320000000,80000000,diamond,diamond
1023,1510000000,60000000,diamond,diamond
1024,1440000000,74000000,diamond,diamond
1025,1200000000,38000000,normal,diamond
1026,1770000000,36000000,diamond,diamond
1027,1290000000,47000000,normal,normal
1028,1420000000,44000000,normal,diamond
1029,1210000000,36000000,normal,normal
1030,1200000000,45000000,normal,normal
1031,1450000000,36000000,normal,normal
1032,1660000000,36000000,diamond,diamond
1033,1850000000,74000000,vip,vip
1034,1630000000,38000000,diamond,diamond
1035,1700000000,67000000,diamond,diamond
1036,1830000000,59000000,diamond,diamond
1037,1710000000,65000000,diamond,diamond
1038,1830000000,35000000,diamond,diamond
1039,1730000000,52000000,diamond,diamond
1040,1620000000,55000000,diamond,diamond
1041,1470000000,71000000,diamond,diamond
1042,1200000000,66000000,normal,normal
1043,1960000000,70000000,vip,vip
1044,1510000000,66000000,diamond,diamond
1045,1520000000,64000000,diamond,diamond
1046,1420000000,80000000,diamond,diamond
1047,1720000000,64000000,diamond,diamond
1048,1240000000,48000000,normal,normal
1049,1750000000,73000000,diamond,diamond
1050,1210000000,77000000,normal,normal
1051,1810000000,80000000,vip,vip
1052,1290000000,41000000,normal,normal
1053,1540000000,45000000,normal,normal
1054,1330000000,71000000,diamond,diamond
1055,1760000000,56000000,diamond,diamond
1056,1940000000,77000000,vip,vip
1057,1830000000,62000000,diamond,diamond
1058,1550000000,79000000,diamond,diamond
1059,1600000000,74000000,diamond,diamond
1060,1450000000,39000000,normal,normal
1061,1340000000,56000000,normal,normal
1062,1840000000,54000000,diamond,diamond
1063,1820000000,48000000,diamond,diamond
1064,1290000000,49000000,normal,normal
1065,1410000000,42000000,normal,normal
1066,1700000000,73000000,diamond,diamond
1067,1650000000,76000000,diamond,diamond
1068,1220000000,49000000,normal,normal
1069,1780000000,76000000,vip,vip
1070,1630000000,40000000,diamond,diamond
1071,1280000000,50000000,normal,normal
1072,1390000000,59000000,normal,normal
1073,1560000000,47000000,diamond,diamond
1074,1700000000,54000000,diamond,diamond
1075,1500000000,70000000,diamond,diamond
1076,1720000000,49000000,diamond,diamond
1077,1910000000,60000000,vip,vip
1078,1500000000,61000000,diamond,diamond
1079,1240000000,58000000,normal,normal
1080,1770000000,41000000,diamond,diamond
1081,1280000000,76000000,diamond,diamond
1082,1710000000,46000000,diamond,diamond
1083,1340000000,77000000,diamond,diamond
1084,1240000000,63000000,normal,normal
1085,1970000000,71000000,vip,vip
1086,1660000000,80000000,diamond,diamond
1087,1260000000,44000000,normal,normal
1088,1480000000,40000000,normal,normal
1089,1430000000,70000000,diamond,diamond
1090,1600000000,78000000,diamond,diamond
1091,2000000000,49000000,diamond,diamond
1092,1490000000,66000000,diamond,diamond
1093,2000000000,67000000,vip,vip
1094,1300000000,66000000,normal,normal
1095,1320000000,36000000,normal,normal
1096,1720000000,73000000,diamond,diamond
1097,1260000000,38000000,normal,normal
1098,1400000000,41000000,normal,normal
1099,1540000000,73000000,diamond,diamond
1100,1510000000,76000000,diamond,diamond
1101,1970000000,52000000,diamond,diamond
1102,1980000000,75000000,vip,vip
1103,1490000000,68000000,diamond,diamond
1104,1420000000,52000000,normal,normal
1105,1490000000,75000000,diamond,diamond
1106,1550000000,59000000,diamond,diamond
1107,1280000000,48000000,normal,normal
1108,1800000000,36000000,diamond,diamond
1109,1720000000,55000000,diamond,diamond
1110,1760000000,45000000,diamond,diamond
1111,1310000000,41000000,normal,normal
1112,1870000000,52000000,diamond,diamond
1113,1400000000,68000000,diamond,diamond
1114,1920000000,66000000,vip,vip
1115,1320000000,68000000,normal,normal
1116,1620000000,47000000,diamond,diamond
1117,1760000000,65000000,diamond,diamond
1118,1580000000,52000000,diamond,diamond
1119,1880000000,46000000,diamond,diamond
1120,1360000000,68000000,diamond,diamond
1121,1820000000,80000000,vip,vip
1122,1240000000,51000000,normal,normal
1123,1550000000,60000000,diamond,diamond
1124,1470000000,75000000,diamond,diamond
1125,1500000000,37000000,normal,normal
1126,1830000000,77000000,vip,vip
1127,1300000000,56000000,normal,normal
1128,1470000000,56000000,diamond,diamond
1129,1780000000,43000000,diamond,diamond
1130,1690000000,74000000,diamond,diamond
1131,1460000000,66000000,diamond,diamond
1132,1780000000,74000000,vip,vip
1133,1830000000,55000000,diamond,diamond
1134,1420000000,54000000,normal,normal
1135,1310000000,47000000,normal,normal
1136,1700000000,80000000,diamond,diamond
1137,1430000000,43000000,normal,normal
1138,1340000000,54000000,normal,normal
1139,1540000000,56000000,diamond,diamond
1140,1670000000,62000000,diamond,diamond
1141,1830000000,36000000,diamond,diamond
1142,1720000000,48000000,diamond,diamond
1143,1840000000,59000000,diamond,diamond
1144,1860000000,46000000,diamond,diamond
1145,1220000000,36000000,normal,normal
1146,1360000000,41000000,normal,normal
1147,1490000000,68000000,diamond,diamond
1148,1260000000,55000000,normal,normal
1149,1950000000,35000000,diamond,diamond
1150,1480000000,44000000,normal,normal
1151,1310000000,48000000,normal,normal
1152,1830000000,57000000,diamond,diamond
1153,1600000000,51000000,diamond,diamond
1154,1330000000,69000000,diamond,diamond
1155,1430000000,80000000,diamond,diamond
1156,1410000000,45000000,normal,normal
1157,1290000000,70000000,normal,normal
1158,1330000000,75000000,diamond,diamond
1159,1230000000,57000000,normal,normal
1160,1740000000,68000000,diamond,diamond
1161,1480000000,57000000,diamond,diamond
1162,1720000000,37000000,diamond,diamond
1163,1260000000,70000000,normal,normal
1164,1550000000,53000000,diamond,diamond
1165,1450000000,65000000,diamond,diamond
1166,1470000000,66000000,diamond,diamond
1167,1460000000,35000000,normal,normal
1168,1810000000,77000000,vip,vip
1169,1800000000,37000000,diamond,diamond
