regionSeg1,productSeg2,regionSeg2,productSeg3,yearweek,qty_mean,ma
A01,PG01,SALESID0001,ITEM0107,201339,24.8,30.279999999999976
A01,PG01,SALESID0001,ITEM0107,201340,24.6,26.839999999999975
A01,PG01,SALESID0001,ITEM0107,201341,28.4,51.34666666666664
A01,PG01,SALESID0001,ITEM0107,201342,37.2,60.559999999999974
A01,PG01,SALESID0001,ITEM0107,201343,10.8,57.799999999999976
A01,PG01,SALESID0001,ITEM0107,201344,12.8,55.199999999999974
A01,PG01,SALESID0001,ITEM0107,201345,11.6,53.83999999999997
A01,PG01,SALESID0001,ITEM0107,201346,14.8,53.59999999999997
A01,PG01,SALESID0001,ITEM0107,201347,10.0,52.733333333333306
A01,PG01,SALESID0001,ITEM0107,201348,419.2,52.83999999999997
A01,PG01,SALESID0001,ITEM0107,201349,164.2,52.97333333333331
A01,PG01,SALESID0001,ITEM0107,201350,10.0,51.34666666666663
A01,PG01,SALESID0001,ITEM0107,201351,12.4,51.386666666666635
A01,PG01,SALESID0001,ITEM0107,201352,8.8,51.14666666666664
A01,PG01,SALESID0001,ITEM0107,201401,14.4,50.99999999999997
A01,PG01,SALESID0001,ITEM0107,201402,11.8,50.69333333333331
A01,PG01,SALESID0001,ITEM0107,201403,26.2,50.626666666666644
A01,PG01,SALESID0001,ITEM0107,201404,30.4,23.21333333333331
A01,PG01,SALESID0001,ITEM0107,201405,12.8,13.211111111111089
A01,PG01,SALESID0001,ITEM0107,201406,11.4,13.891111111111089
A01,PG01,SALESID0001,ITEM0107,201407,9.2,14.544444444444421
A01,PG01,SALESID0001,ITEM0107,201408,9.4,15.291111111111087
A01,PG01,SALESID0001,ITEM0107,201409,10.2,15.419999999999977
A01,PG01,SALESID0001,ITEM0107,201410,9.0,15.766666666666643
A01,PG01,SALESID0001,ITEM0107,201411,8.0,14.542222222222199
A01,PG01,SALESID0001,ITEM0107,201412,14.166666666666666,12.915555555555532
A01,PG01,SALESID0001,ITEM0107,201413,20.2,12.251111111111088
A01,PG01,SALESID0001,ITEM0107,201414,22.2,11.946666666666642
A01,PG01,SALESID0001,ITEM0107,201415,20.0,11.877777777777755
A01,PG01,SALESID0001,ITEM0107,201416,16.333333333333332,11.817777777777755
A01,PG01,SALESID0001,ITEM0107,201417,17.0,12.037777777777755
A01,PG01,SALESID0001,ITEM0107,201418,7.833333333333333,11.715555555555532
A01,PG01,SALESID0001,ITEM0107,201419,6.0,11.426666666666643
A01,PG01,SALESID0001,ITEM0107,201420,2.8333333333333335,10.882222222222198
A01,PG01,SALESID0001,ITEM0107,201421,6.833333333333333,10.146666666666643
A01,PG01,SALESID0001,ITEM0107,201422,8.166666666666666,9.1222222222222
A01,PG01,SALESID0001,ITEM0107,201423,8.5,8.588888888888867
A01,PG01,SALESID0001,ITEM0107,201424,13.5,8.188888888888867
A01,PG01,SALESID0001,ITEM0107,201425,4.166666666666667,7.733333333333312
A01,PG01,SALESID0001,ITEM0107,201426,3.6666666666666665,7.955555555555535
A01,PG01,SALESID0001,ITEM0107,201427,6.0,8.055555555555536
A01,PG01,SALESID0001,ITEM0107,201428,9.166666666666666,8.447619047619028
A01,PG01,SALESID0001,ITEM0107,201429,6.833333333333333,9.336507936507918
A01,PG01,SALESID0001,ITEM0107,201430,12.0,9.247619047619029
A01,PG01,SALESID0001,ITEM0107,201431,10.333333333333334,9.35873015873014
A01,PG01,SALESID0001,ITEM0107,201432,10.166666666666666,9.04761904761903
A01,PG01,SALESID0001,ITEM0107,201433,11.166666666666666,9.425396825396808
A01,PG01,SALESID0001,ITEM0107,201434,7.5,9.992063492063474
A01,PG01,SALESID0001,ITEM0107,201435,8.714285714285714,10.447619047619032
A01,PG01,SALESID0001,ITEM0107,201436,20.166666666666668,10.503174603174587
A01,PG01,SALESID0001,ITEM0107,201437,6.833333333333333,10.714285714285698
A01,PG01,SALESID0001,ITEM0107,201438,10.166666666666666,10.525396825396808
A01,PG01,SALESID0001,ITEM0107,201439,8.833333333333334,10.625396825396809
A01,PG01,SALESID0001,ITEM0107,201440,9.833333333333334,14.84761904761903
A01,PG01,SALESID0001,ITEM0107,201441,12.166666666666666,27.865079365079346
A01,PG01,SALESID0001,ITEM0107,201442,12.833333333333334,36.96507936507934
A01,PG01,SALESID0001,ITEM0107,201443,10.0,41.67936507936506
A01,PG01,SALESID0001,ITEM0107,201444,10.0,44.51269841269839
A01,PG01,SALESID0001,ITEM0107,201445,9.166666666666666,48.268253968253944
A01,PG01,SALESID0001,ITEM0107,201446,11.833333333333334,53.94603174603173
A01,PG01,SALESID0001,ITEM0107,201447,73.5,57.214285714285694
A01,PG01,SALESID0001,ITEM0107,201448,206.42857142857142,56.96984126984125
A01,PG01,SALESID0001,ITEM0107,201449,144.0,56.63650793650791
A01,PG01,SALESID0001,ITEM0107,201450,79.42857142857143,58.561904761904735
A01,PG01,SALESID0001,ITEM0107,201451,62.666666666666664,60.638095238095204
A01,PG01,SALESID0001,ITEM0107,201452,63.166666666666664,61.152380952380916
A01,PG01,SALESID0001,ITEM0107,201501,95.33333333333333,60.79460317460314
A01,PG01,SALESID0001,ITEM0107,201502,57.857142857142854,60.09460317460314
A01,PG01,SALESID0001,ITEM0107,201503,6.166666666666667,55.47793650793647
A01,PG01,SALESID0001,ITEM0107,201504,7.166666666666667,41.87603174603171
A01,PG01,SALESID0001,ITEM0107,201505,41.714285714285715,32.3960317460317
A01,PG01,SALESID0001,ITEM0107,201506,41.142857142857146,27.267460317460277
A01,PG01,SALESID0001,ITEM0107,201507,17.714285714285715,23.22301587301583
A01,PG01,SALESID0001,ITEM0107,201508,3.8,19.16190476190472
A01,PG01,SALESID0001,ITEM0108,201301,1.3333333333333333,13.089682539682496
A01,PG01,SALESID0001,ITEM0108,201302,4.25,9.632539682539639
A01,PG01,SALESID0001,ITEM0108,201303,2.4,9.461428571428529
A01,PG01,SALESID0001,ITEM0108,201304,1.8,9.166984126984085
A01,PG01,SALESID0001,ITEM0108,201305,2.5,6.569365079365037
A01,PG01,SALESID0001,ITEM0108,201306,2.0,3.9865079365078935
A01,PG01,SALESID0001,ITEM0108,201307,2.25,3.0588888888888457
A01,PG01,SALESID0001,ITEM0108,201308,4.25,3.1388888888888458
A01,PG01,SALESID0001,ITEM0108,201309,6.0,3.4766666666666235
A01,PG01,SALESID0001,ITEM0108,201310,3.6,3.699999999999957
A01,PG01,SALESID0001,ITEM0108,201311,2.75,3.9533333333332905
A01,PG01,SALESID0001,ITEM0108,201312,2.75,4.153333333333291
A01,PG01,SALESID0001,ITEM0108,201313,2.4,4.586666666666624
A01,PG01,SALESID0001,ITEM0108,201314,3.8,5.653333333333291
A01,PG01,SALESID0001,ITEM0108,201315,5.0,6.903333333333291
A01,PG01,SALESID0001,ITEM0108,201316,6.4,6.9933333333332905
A01,PG01,SALESID0001,ITEM0108,201317,7.6,7.019999999999957
A01,PG01,SALESID0001,ITEM0108,201318,6.2,8.939999999999959
A01,PG01,SALESID0001,ITEM0108,201319,4.8,11.983333333333292
A01,PG01,SALESID0001,ITEM0108,201320,9.0,16.066666666666624
A01,PG01,SALESID0001,ITEM0108,201321,18.0,17.82666666666663
A01,PG01,SALESID0001,ITEM0108,201322,21.0,17.83999999999996
A01,PG01,SALESID0001,ITEM0108,201323,5.6,17.75999999999996
A01,PG01,SALESID0001,ITEM0108,201324,6.4,17.933333333333294
A01,PG01,SALESID0001,ITEM0108,201325,32.4,18.399999999999963
A01,PG01,SALESID0001,ITEM0108,201326,48.4,19.039999999999964
A01,PG01,SALESID0001,ITEM0108,201327,64.0,19.159999999999965
A01,PG01,SALESID0001,ITEM0108,201328,28.8,19.093333333333298
A01,PG01,SALESID0001,ITEM0108,201329,4.0,18.58666666666663
A01,PG01,SALESID0001,ITEM0108,201330,3.8,17.493333333333297
A01,PG01,SALESID0001,ITEM0108,201331,9.0,17.369999999999962
A01,PG01,SALESID0001,ITEM0108,201332,14.6,17.15666666666663
A01,PG01,SALESID0001,ITEM0108,201333,15.8,15.329999999999963
A01,PG01,SALESID0001,ITEM0108,201334,6.6,12.503333333333297
A01,PG01,SALESID0001,ITEM0108,201335,8.0,8.703333333333296
A01,PG01,SALESID0001,ITEM0108,201336,10.4,6.996666666666629
A01,PG01,SALESID0001,ITEM0108,201337,4.6,7.023333333333296
A01,PG01,SALESID0001,ITEM0108,201338,3.75,7.0033333333332966
A01,PG01,SALESID0001,ITEM0108,201339,3.2,6.49666666666663
A01,PG01,SALESID0001,ITEM0108,201340,5.0,5.643333333333297
A01,PG01,SALESID0001,ITEM0108,201341,6.0,8.843333333333296
A01,PG01,SALESID0001,ITEM0108,201342,7.0,9.669999999999963
A01,PG01,SALESID0001,ITEM0108,201343,3.2,9.358888888888853
A01,PG01,SALESID0001,ITEM0108,201344,4.4,8.838888888888851
A01,PG01,SALESID0001,ITEM0108,201345,3.5,8.812222222222184
A01,PG01,SALESID0001,ITEM0108,201346,1.4,8.862222222222185
A01,PG01,SALESID0001,ITEM0108,201347,1.8,8.822222222222186
A01,PG01,SALESID0001,ITEM0108,201348,63.8,8.982222222222186
A01,PG01,SALESID0001,ITEM0108,201349,19.0,9.248888888888851
A01,PG01,SALESID0001,ITEM0108,201350,3.3333333333333335,8.91555555555552
A01,PG01,SALESID0001,ITEM0108,201351,2.6,8.902222222222186
A01,PG01,SALESID0001,ITEM0108,201352,4.2,8.892222222222186
A01,PG01,SALESID0001,ITEM0108,201401,4.5,8.792222222222186
A01,PG01,SALESID0001,ITEM0108,201402,2.6,8.998888888888851
A01,PG01,SALESID0001,ITEM0108,201403,7.4,8.998888888888851
A01,PG01,SALESID0001,ITEM0108,201404,10.0,4.918888888888852
A01,PG01,SALESID0001,ITEM0108,201405,2.0,4.052222222222185
A01,PG01,SALESID0001,ITEM0108,201406,3.0,4.41666666666663
A01,PG01,SALESID0001,ITEM0108,201407,4.25,4.803333333333297
A01,PG01,SALESID0001,ITEM0108,201408,2.0,4.843333333333296
A01,PG01,SALESID0001,ITEM0108,201409,4.5,4.752857142857106
A01,PG01,SALESID0001,ITEM0108,201410,1.8,4.823968253968218
A01,PG01,SALESID0001,ITEM0108,201411,2.6,4.513968253968217
A01,PG01,SALESID0001,ITEM0108,201412,6.0,3.980634920634884
A01,PG01,SALESID0001,ITEM0108,201413,8.8,3.9639682539682175
A01,PG01,SALESID0001,ITEM0108,201414,8.4,3.8639682539682174
A01,PG01,SALESID0001,ITEM0108,201415,4.8,3.7473015873015507
A01,PG01,SALESID0001,ITEM0108,201416,3.142857142857143,3.8361904761904397
A01,PG01,SALESID0001,ITEM0108,201417,3.6666666666666665,3.669523809523773
A01,PG01,SALESID0001,ITEM0108,201418,2.75,3.61619047619044
A01,PG01,SALESID0001,ITEM0108,201419,2.0,3.5595238095237733
A01,PG01,SALESID0001,ITEM0108,201421,1.75,3.3817460317459958
A01,PG01,SALESID0001,ITEM0108,201422,1.5,3.0617460317459955
A01,PG01,SALESID0001,ITEM0108,201423,2.5,2.7017460317459956
A01,PG01,SALESID0001,ITEM0108,201424,3.3333333333333335,2.598412698412662
A01,PG01,SALESID0001,ITEM0108,201425,2.0,2.5444444444444083
A01,PG01,SALESID0001,ITEM0108,201426,1.0,2.419999999999964
A01,PG01,SALESID0001,ITEM0108,201428,1.75,2.581111111111075
A01,PG01,SALESID0001,ITEM0108,201429,3.3333333333333335,2.814444444444408
A01,PG01,SALESID0001,ITEM0108,201430,4.0,2.853333333333297
A01,PG01,SALESID0001,ITEM0108,201431,3.0,2.9866666666666304
A01,PG01,SALESID0001,ITEM0108,201432,3.25,3.073333333333297
A01,PG01,SALESID0001,ITEM0108,201433,2.3333333333333335,3.0911111111110747
A01,PG01,SALESID0001,ITEM0108,201434,1.8,3.235555555555519
A01,PG01,SALESID0001,ITEM0108,201435,5.166666666666667,3.5022222222221857
A01,PG01,SALESID0001,ITEM0108,201436,5.5,3.6188888888888524
A01,PG01,SALESID0001,ITEM0108,201437,2.3333333333333335,3.75666666666663
A01,PG01,SALESID0001,ITEM0108,201438,3.5,3.6233333333332967
A01,PG01,SALESID0001,ITEM0108,201439,3.8,3.543333333333296
A01,PG01,SALESID0001,ITEM0108,201440,3.6,3.8933333333332962
A01,PG01,SALESID0001,ITEM0108,201441,4.166666666666667,5.32666666666663
A01,PG01,SALESID0001,ITEM0108,201442,5.0,6.584444444444409
A01,PG01,SALESID0001,ITEM0108,201443,3.5,7.228888888888852
A01,PG01,SALESID0001,ITEM0108,201444,5.4,7.539999999999964
A01,PG01,SALESID0001,ITEM0108,201445,2.0,7.89555555555552
A01,PG01,SALESID0001,ITEM0108,201446,1.8,8.573333333333297
A01,PG01,SALESID0001,ITEM0108,201447,8.5,8.842222222222185
A01,PG01,SALESID0001,ITEM0108,201448,23.833333333333332,8.702222222222186
A01,PG01,SALESID0001,ITEM0108,201449,20.666666666666668,8.513333333333298
A01,PG01,SALESID0001,ITEM0108,201450,14.833333333333334,8.679999999999966
A01,PG01,SALESID0001,ITEM0108,201451,10.166666666666666,9.029999999999966
A01,PG01,SALESID0001,ITEM0108,201452,7.666666666666667,8.919999999999964
A01,PG01,SALESID0001,ITEM0108,201501,13.666666666666666,9.053333333333297
A01,PG01,SALESID0001,ITEM0108,201502,7.833333333333333,9.022222222222187
A01,PG01,SALESID0001,ITEM0108,201503,1.5,8.588888888888853
A01,PG01,SALESID0001,ITEM0108,201504,1.3333333333333333,7.149999999999965
A01,PG01,SALESID0001,ITEM0108,201505,7.5,6.052222222222187
A01,PG01,SALESID0001,ITEM0108,201506,8.75,5.396666666666632
A01,PG01,SALESID0001,ITEM0108,201507,3.75,4.852222222222187
A01,PG01,SALESID0001,ITEM0108,201508,4.0,4.496666666666631
A01,PG01,SALESID0001,ITEM0109,201331,1.3333333333333333,3.86555555555552
A01,PG01,SALESID0001,ITEM0109,201332,2.0,3.5933333333332977
A01,PG01,SALESID0001,ITEM0109,201334,2.25,3.8599999999999643
A01,PG01,SALESID0001,ITEM0109,201335,4.2,4.131111111111076
A01,PG01,SALESID0001,ITEM0109,201336,5.0,3.8311111111110754
A01,PG01,SALESID0001,ITEM0109,201337,2.0,3.447777777777742
A01,PG01,SALESID0001,ITEM0109,201338,2.3333333333333335,4.291111111111076
A01,PG01,SALESID0001,ITEM0109,201339,4.2,6.117777777777743
A01,PG01,SALESID0001,ITEM0109,201340,3.75,7.908888888888854
A01,PG01,SALESID0001,ITEM0109,201341,5.5,10.588888888888853
A01,PG01,SALESID0001,ITEM0109,201342,5.4,11.732222222222187
A01,PG01,SALESID0001,ITEM0109,201343,3.0,11.718888888888854
A01,PG01,SALESID0001,ITEM0109,201344,3.0,11.598888888888855
A01,PG01,SALESID0001,ITEM0109,201345,16.4,11.918888888888855
A01,PG01,SALESID0001,ITEM0109,201346,31.4,12.216666666666633
A01,PG01,SALESID0001,ITEM0109,201347,28.2,12.4033333333333
A01,PG01,SALESID0001,ITEM0109,201348,42.2,12.659999999999966
A01,PG01,SALESID0001,ITEM0109,201349,19.4,12.893333333333299
A01,PG01,SALESID0001,ITEM0109,201350,4.0,12.7733333333333
A01,PG01,SALESID0001,ITEM0109,201351,3.2,12.973333333333299
A01,PG01,SALESID0001,ITEM0109,201352,6.8,13.346666666666632
A01,PG01,SALESID0001,ITEM0109,201401,6.8,13.013333333333298
A01,PG01,SALESID0001,ITEM0109,201402,7.0,11.479999999999965
A01,PG01,SALESID0001,ITEM0109,201403,7.6,10.2533333333333
A01,PG01,SALESID0001,ITEM0109,201404,9.0,7.959999999999967
A01,PG01,SALESID0001,ITEM0109,201405,3.6,6.919999999999967
A01,PG01,SALESID0001,ITEM0109,201406,6.0,6.8933333333333
A01,PG01,SALESID0001,ITEM0109,201407,8.6,7.0933333333333
A01,PG01,SALESID0001,ITEM0109,201408,11.4,7.1733333333333
A01,PG01,SALESID0001,ITEM0109,201409,8.4,7.431111111111078
A01,PG01,SALESID0001,ITEM0109,201410,9.8,7.6533333333333
A01,PG01,SALESID0001,ITEM0109,201411,7.8,7.657777777777745
A01,PG01,SALESID0001,ITEM0109,201412,3.8,7.524444444444412
A01,PG01,SALESID0001,ITEM0109,201413,3.6,7.627301587301555
A01,PG01,SALESID0001,ITEM0109,201414,6.2,8.28285714285711
A01,PG01,SALESID0001,ITEM0109,201415,8.0,9.087301587301555
A01,PG01,SALESID0001,ITEM0109,201416,10.666666666666666,9.327301587301553
A01,PG01,SALESID0001,ITEM0109,201417,10.333333333333334,10.211746031745998
A01,PG01,SALESID0001,ITEM0109,201418,7.666666666666667,10.62507936507933
A01,PG01,SALESID0001,ITEM0109,201419,7.0,11.349523809523772
A01,PG01,SALESID0001,ITEM0109,201420,5.142857142857143,12.685079365079329
A01,PG01,SALESID0001,ITEM0109,201421,15.833333333333334,13.673650793650756
A01,PG01,SALESID0001,ITEM0109,201422,20.666666666666668,13.72698412698409
A01,PG01,SALESID0001,ITEM0109,201423,15.0,13.560317460317425
A01,PG01,SALESID0001,ITEM0109,201424,21.666666666666668,13.693650793650757
A01,PG01,SALESID0001,ITEM0109,201425,16.0,13.838095238095201
A01,PG01,SALESID0001,ITEM0109,201426,18.666666666666668,13.793650793650757
A01,PG01,SALESID0001,ITEM0109,201427,23.833333333333332,13.704761904761869
A01,PG01,SALESID0001,ITEM0109,201428,18.428571428571427,14.250793650793614
A01,PG01,SALESID0001,ITEM0109,201429,7.0,13.950793650793615
A01,PG01,SALESID0001,ITEM0109,201430,5.5,13.139682539682504
A01,PG01,SALESID0001,ITEM0109,201431,12.666666666666666,12.633015873015838
A01,PG01,SALESID0001,ITEM0109,201432,12.5,11.677460317460284
A01,PG01,SALESID0001,ITEM0109,201433,7.0,10.84412698412695
A01,PG01,SALESID0001,ITEM0109,201434,5.666666666666667,9.877460317460283
A01,PG01,SALESID0001,ITEM0109,201435,13.333333333333334,8.595238095238061
A01,PG01,SALESID0001,ITEM0109,201436,11.333333333333334,7.593333333333299
A01,PG01,SALESID0001,ITEM0109,201437,8.5,7.286666666666632
A01,PG01,SALESID0001,ITEM0109,201438,7.4,8.297777777777744
A01,PG01,SALESID0001,ITEM0109,201439,7.333333333333333,8.9533333333333
A01,PG01,SALESID0001,ITEM0109,201440,3.5,9.66444444444441
A01,PG01,SALESID0001,ITEM0109,201441,4.166666666666667,11.2533333333333
A01,PG01,SALESID0001,ITEM0109,201442,4.6,12.675555555555523
A01,PG01,SALESID0001,ITEM0109,201443,3.4,12.6533333333333
A01,PG01,SALESID0001,ITEM0109,201444,2.4,12.457777777777745
A01,PG01,SALESID0001,ITEM0109,201445,20.666666666666668,12.402222222222187
A01,PG01,SALESID0001,ITEM0109,201446,22.5,12.619999999999965
A01,PG01,SALESID0001,ITEM0109,201447,23.166666666666668,12.719999999999965
A01,PG01,SALESID0001,ITEM0109,201448,30.833333333333332,13.379999999999965
A01,PG01,SALESID0001,ITEM0109,201449,27.0,13.924444444444411
A01,PG01,SALESID0001,ITEM0109,201450,13.0,14.006666666666634
A01,PG01,SALESID0001,ITEM0109,201451,8.4,14.257777777777743
A01,PG01,SALESID0001,ITEM0109,201452,7.666666666666667,14.719999999999967
A01,PG01,SALESID0001,ITEM0109,201501,10.666666666666666,14.008888888888857
A01,PG01,SALESID0001,ITEM0109,201502,8.833333333333334,13.070793650793616
A01,PG01,SALESID0001,ITEM0109,201503,13.4,12.059682539682507
A01,PG01,SALESID0001,ITEM0109,201504,12.333333333333334,10.359682539682506
A01,PG01,SALESID0001,ITEM0109,201505,5.833333333333333,8.835873015872982
A01,PG01,SALESID0001,ITEM0109,201506,7.166666666666667,8.358095238095206
A01,PG01,SALESID0001,ITEM0109,201507,9.333333333333334,8.118095238095206
A01,PG01,SALESID0001,ITEM0109,201508,10.0,7.886984126984094
A01,PG01,SALESID0001,ITEM0109,201509,8.428571428571429,7.353650793650761
A01,PG01,SALESID0001,ITEM0109,201510,8.0,7.031428571428539
A01,PG01,SALESID0001,ITEM0109,201511,5.333333333333333,6.504761904761873
A01,PG01,SALESID0001,ITEM0109,201512,4.142857142857143,5.975873015872984
A01,PG01,SALESID0001,ITEM0109,201513,5.833333333333333,5.826984126984096
A01,PG01,SALESID0001,ITEM0109,201514,4.8,5.593650793650762
A01,PG01,SALESID0001,ITEM0109,201515,4.2,5.37142857142854
A01,PG01,SALESID0001,ITEM0109,201516,2.6666666666666665,4.882539682539652
A01,PG01,SALESID0001,ITEM0109,201517,4.0,4.547301587301557
A01,PG01,SALESID0001,ITEM0109,201518,5.5,4.336190476190445
A01,PG01,SALESID0001,ITEM0109,201519,4.4,4.6695238095237785
A01,PG01,SALESID0001,ITEM0109,201520,3.6,5.415555555555525
A01,PG01,SALESID0001,ITEM0109,201521,3.6666666666666665,5.748888888888858
A01,PG01,SALESID0001,ITEM0109,201522,6.0,6.073333333333303
A01,PG01,SALESID0001,ITEM0109,201523,2.6666666666666665,6.348888888888857
A01,PG01,SALESID0001,ITEM0109,201524,3.4,6.759999999999968
A01,PG01,SALESID0001,ITEM0109,201525,4.833333333333333,6.871111111111079
A01,PG01,SALESID0001,ITEM0109,201526,10.333333333333334,6.882222222222191
A01,PG01,SALESID0001,ITEM0109,201527,15.333333333333334,6.72222222222219
A01,PG01,SALESID0001,ITEM0109,201528,10.833333333333334,6.715555555555524
A01,PG01,SALESID0001,ITEM0109,201529,9.666666666666666,6.693333333333301
A01,PG01,SALESID0001,ITEM0109,201530,8.333333333333334,6.5599999999999685
A01,PG01,SALESID0001,ITEM0109,201531,8.833333333333334,6.648888888888857
A01,PG01,SALESID0001,ITEM0109,201532,5.666666666666667,6.662222222222189
A01,PG01,SALESID0001,ITEM0109,201533,5.666666666666667,6.584444444444412
A01,PG01,SALESID0001,ITEM0109,201534,2.0,6.122222222222191
A01,PG01,SALESID0001,ITEM0109,201535,3.5,5.322222222222191
A01,PG01,SALESID0001,ITEM0109,201536,3.3333333333333335,4.759999999999969
A01,PG01,SALESID0001,ITEM0109,201537,4.0,4.222222222222191
A01,PG01,SALESID0001,ITEM0109,201538,4.0,4.222222222222191
A01,PG01,SALESID0001,ITEM0109,201539,3.6,4.33999999999997
A01,PG01,SALESID0001,ITEM0109,201540,3.6666666666666665,4.706666666666636
A01,PG01,SALESID0001,ITEM0109,201541,3.4,5.217777777777746
A01,PG01,SALESID0001,ITEM0109,201542,3.3333333333333335,5.862222222222191
A01,PG01,SALESID0001,ITEM0109,201543,2.4,5.812222222222191
A01,PG01,SALESID0001,ITEM0109,201544,1.6,5.789999999999969
A01,PG01,SALESID0001,ITEM0109,201545,8.333333333333334,5.789999999999969
A01,PG01,SALESID0001,ITEM0109,201546,10.6,5.696666666666635
A01,PG01,SALESID0001,ITEM0109,201547,11.166666666666666,5.616666666666636
A01,PG01,SALESID0001,ITEM0109,201548,13.333333333333334,5.7626984126983825
A01,PG01,SALESID0001,ITEM0109,201549,11.666666666666666,6.18047619047616
A01,PG01,SALESID0001,ITEM0109,201550,2.75,6.863015873015843
A01,PG01,SALESID0001,ITEM0109,201551,3.0,7.3807936507936205
A01,PG01,SALESID0001,ITEM0109,201552,4.0,7.574126984126954
A01,PG01,SALESID0001,ITEM0109,201553,2.6,7.318571428571399
A01,PG01,SALESID0001,ITEM0109,201601,2.4,7.145238095238066
A01,PG01,SALESID0001,ITEM0109,201602,5.857142857142857,6.900793650793621
A01,PG01,SALESID0001,ITEM0109,201603,9.666666666666666,6.2652380952380655
A01,PG01,SALESID0001,ITEM0109,201604,13.571428571428571,5.637460317460287
A01,PG01,SALESID0001,ITEM0109,201605,10.166666666666666,5.7652380952380655
A01,PG01,SALESID0001,ITEM0109,201606,4.5,5.898571428571399
A01,PG01,SALESID0001,ITEM0109,201607,4.5,5.8052380952380656
A01,PG01,SALESID0001,ITEM0109,201608,8.0,5.738571428571399
A01,PG01,SALESID0001,ITEM0109,201609,7.5,5.711904761904732
A01,PG01,SALESID0001,ITEM0109,201610,3.8,5.476984126984096
A01,PG01,SALESID0001,ITEM0109,201611,2.25,4.939206349206318
A01,PG01,SALESID0001,ITEM0109,201612,4.666666666666667,4.184444444444413
A01,PG01,SALESID0001,ITEM0109,201613,5.0,3.7066666666666355
A01,PG01,SALESID0001,ITEM0109,201614,2.6,3.5177777777777464
A01,PG01,SALESID0001,ITEM0109,201615,1.6,3.3777777777777462
A01,PG01,SALESID0001,ITEM0109,201616,2.0,2.994444444444413
A01,PG01,SALESID0001,ITEM0109,201617,2.3333333333333335,2.6277777777777462
A01,PG01,SALESID0001,ITEM0109,201618,1.6,2.574444444444413
A01,PG01,SALESID0001,ITEM0109,201619,2.25,2.835555555555524
A01,PG01,SALESID0001,ITEM0109,201620,3.0,2.835555555555524
A01,PG01,SALESID0001,ITEM0109,201621,1.6666666666666667,2.7022222222221908
A01,PG01,SALESID0001,ITEM0109,201622,2.4,2.835555555555524
A01,PG01,SALESID0001,ITEM0109,201623,2.25,3.8888888888888573
A01,PG01,SALESID0001,ITEM0109,201624,2.0,5.008888888888857
A01,PG01,SALESID0001,ITEM0109,201625,3.0,5.8533333333333015
A01,PG01,SALESID0001,ITEM0109,201626,6.166666666666667,8.533333333333301
A01,PG01,SALESID0001,ITEM0109,201627,4.666666666666667,13.1033333333333
A01,PG01,SALESID0001,ITEM0110,201330,3.0,14.463333333333301
A01,PG01,SALESID0001,ITEM0110,201331,4.6,16.47222222222219
A01,PG01,SALESID0001,ITEM0110,201332,17.4,18.49888888888886
A01,PG01,SALESID0001,ITEM0110,201333,18.8,19.762222222222192
